country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Argentina,1974,ARG,25461352,340686393609,,0.0,0.0,0.0,,,,0.0,,24.528968811035156,2.3293991088867188,464.4656066894531,11.825922012329102,,,38.189842224121094,1.1872751712799072,168.73228454589844,4.296152114868164,,2.8751370906829834,,,,,3.9903616905212402,15.820098876953125,16192.30078125,1.2101389169692993,1.7995071411132812,6.971343994140625,,,15489.134765625,394.37432861328125,,95.88092041015625,5.8440728187561035,4.716621398925781,85.42440032958984,,,3355.0615234375,7.632894992828369,4.9986419677734375,2768.3837890625,70.4867935180664,,20.768518447875977,,66.63153076171875,5.547869682312012,13.874062538146973,196.16644287109375,4.994662761688232,544.90673828125,,3.373084306716919,99.24335479736328,8.428875923156738,16.942476272583008,239.25148010253906,6.091666221618652,665.4193115234375,,4.119081974029541,,,,2.8777778148651123,2.8777778148651123,40.68912124633789,1.0360000133514404,113.02533721923828,,0.69964998960495,-0.025126799941062927,-0.074676513671875,297.1239929199219,,,11669.607421875,-2.112905263900757,-5.308074951171875,9658.306640625,245.91354370117188,,72.23726654052734,0.1906351000070572,0.06100323051214218,,1.7224907875061035,0.0032280683517456055,2.3959147930145264,,7.487234115600586,,,0.04634751379489899,,412.2778625488281,65.35835266113281,5.551097869873047,14.064697265625,198.56234741210938,5.055665969848633,552.3939819335938,,3.4194319248199463,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Argentina,1975,ARG,25874106,337656029605,,0.0,0.0,0.0,,,,0.0,,-2.6634914875030518,-0.31498241424560547,444.8825988769531,11.510939598083496,,,-19.808303833007812,-0.8509948253631592,133.15077209472656,3.445157289505005,,2.86708664894104,,,,,-2.354398727416992,-9.7066650390625,15558.8447265625,1.1922523975372314,-3.6793243885040283,-14.510310173034668,,,14681.2421875,379.864013671875,,94.61460876464844,2.459017753601074,2.1006011962890625,87.5250015258789,,,3382.7255859375,6.12583065032959,4.317901611328125,2891.1025390625,74.80469512939453,,21.80028533935547,,4.006514072418213,0.5558662414550781,14.42992877960205,200.77117919921875,5.194774627685547,557.6976928710938,,3.5941338539123535,27.645950317382812,4.679089546203613,21.621564865112305,300.5230407714844,7.7757649421691895,835.6448974609375,,5.385390281677246,,,142.9536590576172,4.113888740539551,6.991666316986084,97.27872467041016,2.5169999599456787,270.2186584472656,,1.741448998451233,-5.484555244445801,-16.295928955078125,280.82806396484375,,,10853.6337890625,-4.18168306350708,-10.2833251953125,9106.796875,235.63021850585938,,69.94723510742188,0.19996976852416992,0.06399032473564148,,4.896616458892822,0.009334668517112732,2.4731414318084717,,7.728567123413086,,,0.049807459115982056,,402.5711975097656,4.01725435256958,0.565200924873352,14.629898071289062,203.2443084716797,5.258764743804932,565.42626953125,,3.6439414024353027,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Argentina,1976,ARG,26282282,336841121953,,0.0,0.0,0.0,,,,0.0,,1.1436612606048584,0.13164615631103516,442.9822998046875,11.642585754394531,,,22.50995635986328,0.775503396987915,160.58958435058594,4.22066068649292,,2.7611477375030518,,,,,5.003527641296387,20.14276123046875,16083.609375,1.2549357414245605,5.404103755950928,20.528244018554688,,,15234.302734375,400.3922424316406,,94.95674896240234,12.55555534362793,10.989250183105469,98.51425170898438,,,3748.314208984375,-4.654179096221924,-3.4815444946289062,2713.735107421875,71.32315063476562,,23.36357307434082,,-3.4625661373138428,-0.4996452331542969,13.930283546447754,190.80923461914062,5.014902114868164,530.025634765625,,3.303696393966675,-1.6448571681976318,-0.35632890462875366,21.265235900878906,290.9893798828125,7.647864818572998,809.1091918945312,,5.043248653411865,,,2.1851437091827393,0.15277814865112305,7.144444465637207,97.86060333251953,2.572000026702881,271.83502197265625,,1.6943715810775757,3.349860668182373,9.4073486328125,290.23541259765625,,,11043.0068359375,0.7580560445785522,1.7862091064453125,9033.326171875,237.4164276123047,,68.83203125,0.19050796329975128,0.06096254661679268,,-4.731618404388428,-0.00946180522441864,2.3195302486419678,,7.248531818389893,,,0.04518073797225952,,422.7139587402344,-3.478008508682251,-0.5091070532798767,14.1207914352417,193.12876892089844,5.075864791870117,537.274169921875,,3.348877191543579,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Argentina,1977,ARG,26701815,357157949062,,0.0,0.0,0.0,,,,0.0,,-5.446236610412598,-0.6340827941894531,412.27545166015625,11.008502960205078,,,-13.333330154418945,-0.5627546310424805,136.9909210205078,3.6579060554504395,,2.500098466873169,,,,,4.434295177459717,18.744384765625,16532.896484375,1.236031174659729,4.786422252655029,19.16446304321289,,,15712.666015625,419.55670166015625,,95.28389739990234,4.442244052886963,4.376243591308594,102.89049530029297,,,3853.314697265625,3.2178854942321777,2.2950973510742188,2757.05029296875,73.61824798583984,,23.367061614990234,,14.992879867553711,2.0885496139526367,16.01883316040039,215.9696044921875,5.766780376434326,599.91552734375,,3.6379752159118652,-2.354660987854004,-0.49917107820510864,20.76606559753418,279.6732482910156,7.467783451080322,777.702392578125,,4.716100692749023,,,-36.35303497314453,-2.597222328186035,4.547222137451172,61.30669403076172,1.6369999647140503,170.29637145996094,,1.0327019691467285,5.313721656799316,15.42230224609375,305.65771484375,,,11447.076171875,8.071990013122559,19.164230346679688,9609.109375,256.5806579589844,,69.41674041748047,0.20000958442687988,0.06400306522846222,,4.987519264221191,0.009501621127128601,2.3969554901123047,,7.4904866218566895,,,0.04542340338230133,,441.4583435058594,14.872713088989258,2.0980513095855713,16.218843460083008,218.36656188964844,5.830783367156982,607.406005859375,,3.683398485183716,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Argentina,1978,ARG,27132162,341466738351,,0.0,0.0,0.0,,,,0.0,,21.898456573486328,2.4106922149658203,494.5862731933594,13.419195175170898,,,-18.574111938476562,-0.6794235706329346,109.77681732177734,2.978482484817505,,3.0296993255615234,,,,,0.6861192584037781,3.0289306640625,16382.3017578125,1.3017001152038574,-1.5248903036117554,-6.39777946472168,,,15227.6455078125,413.158935546875,,93.28035736083984,-2.7410223484039307,-2.82025146484375,100.07024383544922,,,3688.251708984375,3.170419454574585,2.3340072631835938,2799.343994140625,75.95225524902344,,22.59321403503418,,34.33177185058594,5.499549865722656,21.518383026123047,285.51422119140625,7.746618270874023,793.0950317382812,,4.85828161239624,43.370399475097656,8.99667739868164,29.76274299621582,394.60882568359375,10.70659065246582,1096.954345703125,,6.719639778137207,,,76.90898132324219,3.4972219467163086,8.04444408416748,106.7367935180664,2.8959999084472656,296.4910888671875,,1.8162226676940918,-1.9591261148452759,-5.98822021484375,299.66949462890625,,,11044.806640625,5.203056335449219,13.35003662109375,9948.7353515625,269.9306945800781,,67.6574478149414,0.19991502165794373,0.06397280842065811,,-0.04727399721741676,-9.456276893615723e-05,2.3578219413757324,,7.368193626403809,,,0.04513552412390709,,444.4872741699219,33.954402923583984,5.499455451965332,21.718297958374023,287.8720397949219,7.810591220855713,800.4632568359375,,4.903417110443115,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Argentina,1979,ARG,27568894,365906443800,,0.0,0.0,0.0,,,,0.0,,-6.837380886077881,-0.9175214767456055,453.47027587890625,12.501673698425293,,,67.51152038574219,2.0108187198638916,180.9757537841797,4.9893012046813965,,2.639207601547241,,,,,7.037362575531006,31.280181884765625,17257.400390625,1.3002434968948364,5.604222774505615,23.154346466064453,,,15826.2890625,436.31329345703125,,92.109375,2.8182718753814697,2.82025146484375,102.89049530029297,,,3732.122802734375,-7.426379680633545,-5.6405029296875,2550.401611328125,70.31175231933594,,21.72104263305664,,37.568580627441406,8.084152221679688,29.602535247802734,386.5556945800781,10.656912803649902,1073.7657470703125,,6.249342441558838,25.566545486450195,7.614394187927246,37.37713623046875,487.64727783203125,13.443896293640137,1355.7720947265625,,7.890625476837158,,,-7.044198989868164,-0.5666670799255371,7.477777004241943,97.64627838134766,2.691999912261963,271.2396545410156,,1.5786211490631104,7.0916852951049805,21.251617431640625,320.9211120605469,,,11640.6962890625,4.602531433105469,12.42364501953125,10241.7724609375,282.3543395996094,,67.7491226196289,0.29682424664497375,0.09498375654220581,,48.47520065307617,0.09690922498703003,3.4453234672546387,,10.76663589477539,,,0.06266207247972488,,475.7674560546875,37.65791320800781,8.181061744689941,29.89935874938965,390.0010070800781,10.751896858215332,1084.532470703125,,6.312004089355469,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Argentina,1980,ARG,28011597,371076968671,,0.0,0.0,0.0,,,,0.0,,-10.855220794677734,-1.3570842742919922,397.85626220703125,11.1445894241333,,,-48.64668655395508,-2.4271297454833984,91.4682388305664,2.562171459197998,,2.369063138961792,,,,,-0.5224776864051819,-2.48577880859375,16895.919921875,1.275427222251892,-3.382636785507202,-14.758893966674805,,,15049.2802734375,421.55438232421875,,89.61199951171875,8.97921085357666,9.238754272460938,112.1292495727539,,,4002.9580078125,16.12032127380371,11.334480285644531,2914.729736328125,81.64623260498047,,23.835895538330078,,42.0756721496582,12.455463409423828,42.05799865722656,540.5218505859375,15.140880584716797,1501.449462890625,,8.940486907958984,30.764902114868164,11.490291595458984,48.867427825927734,627.5935668945312,17.579898834228516,1744.542724609375,,10.388002395629883,,,-13.075780868530273,-0.9777774810791016,6.499999523162842,83.53682708740234,2.3399999141693115,232.04673767089844,,1.381738543510437,-7.054869174957275,-22.64056396484375,298.2805480957031,,,10648.466796875,4.073350429534912,11.50128173828125,10490.4990234375,293.8556213378906,,63.407039642333984,0.3094300925731659,0.09901762753725052,,4.246906280517578,0.012605845928192139,3.534879684448242,,11.046499252319336,,,0.06577715277671814,,473.28167724609375,41.74148941040039,12.468069076538086,42.367427825927734,544.0567626953125,15.239898681640625,1512.4959716796875,,9.006263732910156,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Argentina,1981,ARG,28463956,349782000000,,0.0,0.0,0.0,,,,0.0,,-5.241302967071533,-0.5841217041015625,371.0119323730469,10.560467720031738,,,27.692298889160156,0.7095241546630859,114.94170379638672,3.271695613861084,,2.3155698776245117,,,,,-3.0452280044555664,-14.412506103515625,16121.060546875,1.311871886253357,-3.4102866649627686,-14.376213073730469,,,14305.044921875,407.17816162109375,,89.28104400634766,4.509973526000977,5.056999206542969,117.18624877929688,,,4117.0048828125,4.049792766571045,3.3065032958984375,2984.572265625,84.9527359008789,,25.695165634155273,,-3.0122828483581543,-1.2669029235839844,40.79109573364258,515.9083862304688,14.684794425964355,1433.0789794921875,,8.944171905517578,0.04501901566982269,0.017820507287979126,48.885250091552734,617.897705078125,17.587812423706055,1717.4439697265625,,10.718958854675293,,,20.34188461303711,1.3222222328186035,7.822221755981445,98.93213653564453,2.815999984741211,274.81146240234375,,1.7151609659194946,-6.319249153137207,-18.849090576171875,279.43145751953125,,,9817.0283203125,1.8575330972671509,5.458465576171875,10515.5478515625,299.3140869140625,,61.27030563354492,0.2719312906265259,0.08701801300048828,,-12.118664741516113,-0.037498801946640015,3.0571298599243164,,9.5535306930542,,,0.059625763446092606,,458.8691711425781,-3.0714495182037354,-1.3044017553329468,41.063026428222656,518.9655151367188,14.771812438964844,1442.6324462890625,,9.00379753112793,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Argentina,1982,ARG,28924268,338761500000,,0.0,0.0,0.0,,,,0.0,,1.0000404119491577,0.10560894012451172,368.75872802734375,10.66607666015625,,,3.4136452674865723,0.11168408393859863,116.97373962402344,3.3833796977996826,,2.2835514545440674,,,,,2.503075122833252,11.48583984375,16261.6044921875,1.388454794883728,1.3467621803283691,5.483721733093262,,,14266.9775390625,412.6618957519531,,88.34876251220703,13.609963417053223,15.949005126953125,133.13525390625,,,4602.89111328125,12.071433067321777,10.255012512207031,3291.621826171875,95.20774841308594,,28.503562927246094,,19.798717498779297,8.07611083984375,48.86720657348633,608.2157592773438,17.592195510864258,1689.4881591796875,,10.462214469909668,11.310994148254395,5.535693645477295,54.42094421386719,676.8423461914062,19.57716941833496,1881.4976806640625,,11.651240348815918,,,-33.59375,-2.627777576446533,5.194444179534912,64.65159606933594,1.8700000047683716,179.58775329589844,,1.1121034622192383,-3.7829999923706055,-10.570892333984375,268.8605651855469,,,9295.328125,-0.6413793563842773,-1.91973876953125,10281.828125,297.39434814453125,,57.5616455078125,0.3592918813228607,0.11497340351343155,,32.125980377197266,0.08736059069633484,3.974980592727661,,12.42181396484375,,,0.07692252099514008,,470.3550109863281,19.871335983276367,8.163471221923828,49.226497650146484,612.1907348632812,17.707168579101562,1701.909912109375,,10.53913688659668,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Argentina,1983,ARG,29391334,350706600000,,0.0,0.0,0.0,,,,0.0,,-9.245326042175293,-0.9861135482788086,329.3475341796875,9.679963111877441,,,-5.631057262420654,-0.1905200481414795,108.6326904296875,3.192859649658203,,1.9862297773361206,,,,,4.3612260818481445,20.51324462890625,16701.12109375,1.3996549844741821,3.2924277782440186,13.586594581604004,,,14502.5224609375,426.2485046386719,,87.46184539794922,7.523731231689453,10.016738891601562,143.15199279785156,,,4870.55126953125,34.218589782714844,32.57875061035156,4347.76123046875,127.7864990234375,,29.373329162597656,,4.697053909301758,2.295318603515625,51.16252517700195,626.6646728515625,18.41851043701172,1740.735107421875,,10.498028755187988,12.265905380249023,6.684214115142822,61.10515594482422,747.7879638671875,21.978485107421875,2079.01953125,,12.538155555725098,,,82.08555603027344,4.263888835906982,9.458333015441895,115.85047149658203,3.4049999713897705,321.8068542480469,,1.94075345993042,1.694547176361084,4.55596923828125,273.4165344238281,,,9302.6240234375,0.3754225969314575,1.116485595703125,10156.423828125,298.5108337402344,,56.10228729248047,0.4842987656593323,0.15497560799121857,,34.792572021484375,0.12500688433647156,5.272833347320557,,16.477603912353516,,,0.09937316924333572,,490.8682556152344,4.892465591430664,2.420325517654419,51.64682388305664,631.9375,18.573486328125,1757.212646484375,,10.59740161895752,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Argentina,1984,ARG,29863090,357844347000,,0.0,0.0,0.0,,,,0.0,,-25.772201538085938,-2.494739532470703,240.60549926757812,7.185223579406738,,,4.732499599456787,0.15110206604003906,111.97640991210938,3.343961715698242,,1.4707348346710205,,,,,0.31079086661338806,1.52557373046875,16488.375,1.3760000467300415,-1.4473446607589722,-6.169284820556641,,,14066.8369140625,420.0791931152344,,85.98551177978516,6.453807830810547,9.238754272460938,152.3907470703125,,,5102.97998046875,2.587521553039551,3.3065032958984375,4389.80029296875,131.09300231933594,,31.19268035888672,,7.923313617706299,4.053768157958984,55.21629333496094,665.63330078125,19.877866744995117,1848.981201171875,,11.302157402038574,12.081673622131348,7.362140655517578,68.46730041503906,824.89306640625,24.63385581970215,2292.706298828125,,14.01448917388916,,,36.29955291748047,3.4333324432373047,12.8916654586792,155.4092254638672,4.640999794006348,431.6922912597656,,2.638779640197754,-4.722940444946289,-12.913299560546875,260.50323486328125,,,8723.2509765625,-2.047558069229126,-6.1121826171875,9791.3056640625,292.3986511230469,,53.32209777832031,0.3593389093875885,0.11498845368623734,,-25.80222511291504,-0.12495985627174377,3.8505208492279053,,12.032877922058105,,,0.07355265319347382,,492.3938293457031,7.641910552978516,3.9288082122802734,55.57563400268555,669.4838256835938,19.992855072021484,1861.01416015625,,11.375709533691406,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Argentina,1985,ARG,30336448,334171440000,,0.0,0.0,0.0,,,,0.0,,47.51949691772461,3.414381980895996,349.40167236328125,10.599605560302734,20.008934020996094,0.6069999933242798,-21.414533615112305,-0.7160937786102295,86.62411499023438,2.6278679370880127,1.3398456573486328,2.1989121437072754,,,45.30372619628906,10.419050216674805,-1.2797462940216064,-6.3013916015625,16023.3798828125,1.4546198844909668,-2.8094818592071533,-11.802048683166504,618.549560546875,18.764596939086914,13458.3046875,408.27716064453125,41.4195442199707,84.69801330566406,2.169753313064575,3.3065032958984375,155.69725036621094,410.4500732421875,12.451597213745117,5132.349609375,3.0415382385253906,3.98724365234375,4452.73779296875,135.0802459716797,27.484708786010742,32.299747467041016,,3.900102138519287,2.153491973876953,57.36978530883789,680.8023071289062,20.65312385559082,1891.117431640625,45.588134765625,11.901491165161133,7.734376430511475,5.294172286987305,73.76146697998047,874.8265380859375,26.53912925720215,2431.447265625,58.5804557800293,15.301982879638672,,,24.240467071533203,3.1249990463256836,16.016664505004883,190.06838989257812,5.765999794006348,527.9677124023438,12.727429389953613,3.322693109512329,-7.110443115234375,-18.522933959960938,241.9803009033203,188.090576171875,5.705999851226807,7976.5537109375,-3.9103801250457764,-11.43389892578125,9261.623046875,280.9647521972656,12.594989776611328,50.19935989379883,0.37502002716064453,0.12000641226768494,,4.363880157470703,0.01568111777305603,3.9558491706848145,,12.362028121948242,0.2648930251598358,,0.0777987465262413,1493.3760986328125,486.0924377441406,3.9027695655822754,2.169173002243042,57.74480438232422,684.7581787109375,20.773130416870117,1903.4794921875,45.85302734375,11.979290008544922,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,1986,ARG,30811982,358634675000,,0.0,0.0,0.0,,,,0.0,,14.24339485168457,1.5097436904907227,393.0078125,12.109349250793457,32.8768196105957,1.0130000114440918,-9.000009536743164,-0.23650836944580078,77.6113510131836,2.391359567642212,2.066411018371582,2.395094633102417,,,49.022193908691406,10.708536148071289,4.858234405517578,23.615509033203125,16542.5234375,1.4212455749511719,5.546170234680176,22.64374542236328,719.1019287109375,22.15695571899414,13985.498046875,430.9208984375,45.19780731201172,85.23136138916016,8.057469367980957,12.545257568359375,168.2425079345703,430.0260925292969,13.249956130981445,5460.294921875,11.663068771362305,15.754501342773438,4895.32763671875,150.83474731445312,27.028484344482422,33.27649688720703,,1.8259847164154053,1.0475654602050781,58.41735076904297,682.53466796875,21.03024673461914,1895.9296875,42.89944076538086,11.554302215576172,1.2287776470184326,0.907238245010376,74.66870880126953,871.9087524414062,26.865236282348633,2423.365966796875,54.80219268798828,14.76863956451416,,,-0.953864574432373,-0.15277671813964844,15.863887786865234,185.3499755859375,5.710999965667725,514.8610229492188,11.649825096130371,3.1377005577087402,3.5493571758270264,8.5887451171875,250.5690460205078,256.19903564453125,7.894000053405762,8132.19482421875,-5.33956241607666,-15.002288818359375,8631.787109375,265.96246337890625,16.1029109954834,49.55976867675781,0.3874695301055908,0.1239902451634407,,3.319683313369751,0.012449502944946289,4.024091720581055,,12.575287818908691,0.252926766872406,,0.0766371637582779,1591.0107421875,509.70794677734375,1.8346138000488281,1.0600149631500244,58.8048210144043,686.5587768554688,21.154237747192383,1908.5050048828125,43.152366638183594,11.630939483642578,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,1987,ARG,31291764,367893625000,,0.0,0.0,0.0,,,,0.0,,10.985918045043945,1.3303232192993164,429.4955139160156,13.439672470092773,32.46860885620117,1.0160000324249268,2.4725303649902344,0.059127092361450195,78.3109130859375,2.450486660003662,1.9495242834091187,2.5437533855438232,,,52.11528015136719,10.910400390625,4.5030837059021,22.95257568359375,17022.38671875,1.447865605354309,4.2378249168396,18.261672973632812,755.20751953125,23.63177490234375,14354.658203125,449.1825866699219,45.34519577026367,85.0176773071289,0.05779098719358444,0.09722900390625,168.33973693847656,400.6733093261719,12.537775039672852,5379.68212890625,-2.321077823638916,-3.5009918212890625,4708.3876953125,147.33375549316406,24.057771682739258,31.861995697021484,,4.195247173309326,2.4507522583007812,60.86810302734375,700.2647094726562,21.912517547607422,1945.1796875,42.046241760253906,11.520626068115234,6.023646831512451,4.488935947418213,79.15764617919922,910.255615234375,28.483503341674805,2529.663818359375,54.65480422973633,14.98232364654541,,,13.202594757080078,2.0944461822509766,17.95833396911621,206.60389709472656,6.465000152587891,573.8997192382812,12.405191421508789,3.3990094661712646,6.718356609344482,16.834121704101562,267.4031677246094,322.0655822753906,10.07800006866455,8545.48046875,-1.2946557998657227,-3.44329833984375,8389.4013671875,262.5191650390625,19.33789825439453,50.6119270324707,0.33120718598365784,0.10598629713058472,,-14.520455360412598,-0.05626234412193298,3.3870348930358887,,10.584484100341797,0.20336894690990448,,0.06268823891878128,1665.463134765625,532.6605224609375,4.085549831390381,2.3944900035858154,61.199310302734375,703.6517333984375,22.018503189086914,1955.76416015625,42.249610900878906,11.583314895629883,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,1988,ARG,31780534,360921156000,,0.0,0.0,0.0,,,,0.0,,2.475334882736206,0.33267688751220703,433.3580322265625,13.77234935760498,49.904762268066406,1.5859999656677246,37.265419006347656,0.9131841659545898,105.8405990600586,3.363670825958252,3.020979881286621,2.5585200786590576,,,52.49951934814453,10.487374305725098,1.6374951601028442,8.7222900390625,17035.044921875,1.5000029802322388,6.731049060821533,30.234699249267578,984.5150756835938,31.288415908813477,15085.2490234375,479.4172668457031,59.59752655029297,89.06241607666016,16.811098098754883,28.299758911132812,196.63949584960938,662.9031372070312,21.067415237426758,6187.41943359375,18.547847747802734,27.327239990234375,5495.84814453125,174.66099548339844,40.12877655029297,36.53015899658203,,-30.363346099853516,-18.48159408569336,42.38650894165039,480.1412048339844,15.259143829345703,1333.7254638671875,29.0653018951416,7.874236106872559,-25.64080238342285,-20.281326293945312,58.87631607055664,666.448974609375,21.180105209350586,1852.590576171875,40.34342575073242,10.93758487701416,,,-10.317096710205078,-1.8527793884277344,16.105554580688477,182.438720703125,5.797999858856201,506.7742004394531,11.043910026550293,2.991964817047119,0.5991942286491394,1.602264404296875,269.00543212890625,271.70721435546875,8.635000228881836,8464.4716796875,5.082159996032715,13.341644287109375,8680.181640625,275.8608093261719,16.447769165039062,49.97373962402344,0.3842540383338928,0.12296129018068314,,16.01621437072754,0.053046852350234985,3.8690755367279053,,12.090861320495605,0.23421412706375122,,0.07138372957706451,1651.939453125,541.3828125,-30.140098571777344,-18.428546905517578,42.7707633972168,484.0102844238281,15.382104873657227,1345.81640625,29.299516677856445,7.945620059967041,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,1989,ARG,32270958,338520796000,,0.0,0.0,0.0,,,,0.0,,8.207886695861816,1.1304187774658203,461.8012390136719,14.9027681350708,26.80428695678711,0.8650000095367432,0.390629380941391,0.013139486312866211,104.63929748535156,3.376810312271118,1.7006531953811646,2.8689968585968018,,,50.86281204223633,10.448098182678223,-3.559328317642212,-19.26959228515625,16179.04296875,1.54233717918396,-2.2810235023498535,-10.93562126159668,1004.1356201171875,32.4044189453125,14517.12890625,468.4816589355469,63.70945358276367,90.18944549560547,5.044515609741211,9.919509887695312,206.5590057373047,754.0965576171875,24.335418701171875,6400.77099609375,5.734969139099121,10.016754150390625,5722.72265625,184.67774963378906,47.84520721435547,39.76557540893555,,-13.577109336853027,-5.754863739013672,36.63164520263672,408.6458435058594,13.187393188476562,1135.1273193359375,25.927377700805664,7.052117824554443,-13.445213317871094,-7.916195392608643,50.960121154785156,568.0771484375,18.332395553588867,1579.132568359375,36.04282760620117,9.810555458068848,,,-13.090718269348145,-2.108332633972168,13.997221946716309,156.14659118652344,5.039000034332275,433.7405090332031,9.907041549682617,2.6946661472320557,-8.17290210723877,-21.985549926757812,247.01988220214844,223.23477172851562,7.203999996185303,7654.556640625,2.150970697402954,5.933685302734375,8732.138671875,281.79449462890625,14.163589477539062,47.554874420166016,0.33125483989715576,0.10600154846906662,,-13.79274845123291,-0.05299919843673706,3.2847352027893066,,10.26479721069336,0.20840677618980408,,0.0637713149189949,1576.1171875,522.1132202148438,-13.57883358001709,-5.807862758636475,36.96289825439453,411.93060302734375,13.293395042419434,1145.39208984375,26.135784149169922,7.115889072418213,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
